Date,Open,High,Low,Close,Adj Close,Volume
2019-02-25,163.94000244140625,165.74000549316406,163.67999267578125,164.9600067138672,155.3011474609375,894955
2019-02-26,164.5,164.52000427246094,162.94000244140625,163.63999938964844,154.0584259033203,927975
2019-02-27,162.74000549316406,162.74000549316406,160.17999267578125,161.67999267578125,152.2132110595703,853146
2019-02-28,159.74000549316406,161.3800048828125,157.05999755859375,161.1199951171875,151.68594360351562,1069362
2019-03-01,161.1199951171875,163.0399932861328,161.1199951171875,161.4600067138672,152.00607299804688,1041872
2019-03-04,163.6999969482422,165.0,161.6199951171875,163.8800048828125,154.28439331054688,964106
2019-03-05,163.60000610351562,164.17999267578125,162.39999389648438,163.9199981689453,154.32200622558594,842799
2019-03-06,163.89999389648438,164.0800018310547,160.67999267578125,160.94000244140625,151.5165252685547,895839
2019-03-07,160.3000030517578,160.89999389648438,158.36000061035156,159.39999389648438,150.06666564941406,1616478
2019-03-08,155.5,158.3800048828125,155.22000122070312,158.3000030517578,149.0310821533203,1201512
2019-03-11,159.75999450683594,161.4199981689453,157.9199981689453,161.17999267578125,151.74246215820312,971666
2019-03-12,162.39999389648438,162.39999389648438,160.24000549316406,162.0,152.5144500732422,1000431
2019-03-13,161.16000366210938,162.60000610351562,160.97999572753906,161.9199981689453,152.43914794921875,1033215
2019-03-14,161.13999938964844,163.0800018310547,160.63999938964844,162.16000366210938,152.66505432128906,1140068
2019-03-15,163.10000610351562,170.10000610351562,162.52000427246094,169.6999969482422,159.76361083984375,3620393
2019-03-18,169.89999389648438,169.97999572753906,167.02000427246094,167.39999389648438,157.5982666015625,827030
2019-03-19,168.1999969482422,169.6199951171875,167.3000030517578,167.97999572753906,158.1443328857422,958642
2019-03-20,168.1199951171875,168.1999969482422,166.17999267578125,166.17999267578125,156.44972229003906,966751
2019-03-21,168.0,169.97999572753906,165.8000030517578,169.5800018310547,159.6505889892578,1244379
2019-03-22,170.5,171.97999572753906,166.72000122070312,167.3000030517578,157.50413513183594,1264398
2019-03-25,165.32000732421875,165.94000244140625,163.16000366210938,165.10000610351562,155.4329376220703,1008890
2019-03-26,164.77999877929688,166.3000030517578,163.67999267578125,166.0,156.28021240234375,1174308
2019-03-27,166.39999389648438,166.9600067138672,162.86000061035156,163.27999877929688,153.71949768066406,1696944
2019-03-28,163.02000427246094,164.75999450683594,162.52000427246094,163.36000061035156,153.7947998046875,733944
2019-03-29,164.5,167.1999969482422,164.0399932861328,167.1999969482422,157.40997314453125,1209698
2019-04-01,169.0,170.8000030517578,168.52000427246094,170.5,160.5167999267578,1072075
2019-04-02,171.17999267578125,173.39999389648438,170.9199981689453,172.5,162.39962768554688,921803
2019-04-03,174.47999572753906,176.22000122070312,174.3800048828125,176.22000122070312,165.90184020996094,1461872
2019-04-04,175.60000610351562,177.47999572753906,175.0,176.83999633789062,166.48553466796875,1080706
2019-04-05,176.97999572753906,179.47999572753906,176.8800048828125,179.32000732421875,168.82032775878906,1064136
2019-04-08,179.0,179.74000549316406,178.72000122070312,179.74000549316406,169.21572875976562,1031252
2019-04-09,179.0,181.5,175.39999389648438,179.1999969482422,168.70733642578125,1197765
2019-04-10,179.39999389648438,179.8800048828125,177.10000610351562,177.8000030517578,167.3893280029297,1027921
2019-04-11,174.39999389648438,176.75999450683594,173.74000549316406,176.3000030517578,165.97715759277344,1206458
2019-04-12,175.5800018310547,178.72000122070312,175.3000030517578,178.72000122070312,168.2554168701172,876901
2019-04-15,179.3000030517578,179.83999633789062,176.33999633789062,177.05999755859375,166.692626953125,946092
2019-04-16,177.05999755859375,180.36000061035156,175.6999969482422,180.1999969482422,169.64877319335938,1253125
2019-04-17,182.0,185.4199981689453,178.24000549316406,179.97999572753906,169.44163513183594,1971373
2019-04-18,178.0,184.25999450683594,178.0,183.22000122070312,172.491943359375,1859025
2019-04-23,182.02000427246094,183.47999572753906,181.47999572753906,182.94000244140625,172.2283477783203,923948
2019-04-24,182.36000061035156,185.5800018310547,182.16000366210938,185.39999389648438,174.54429626464844,1076770
2019-04-25,185.39999389648438,186.02000427246094,183.1199951171875,185.36000061035156,174.50665283203125,1154911
2019-04-26,182.39999389648438,185.47999572753906,181.89999389648438,184.74000549316406,175.9159698486328,1577963
2019-04-29,185.0,185.32000732421875,183.5399932861328,185.0800018310547,176.23973083496094,849951
2019-04-30,184.5,185.77999877929688,183.75999450683594,185.5399932861328,176.677734375,1009778
2019-05-02,184.5,185.5800018310547,183.5800018310547,184.05999755859375,175.2684783935547,994941
2019-05-03,184.8800048828125,185.86000061035156,184.3000030517578,185.39999389648438,176.54441833496094,835140
2019-05-06,182.0,182.4199981689453,179.05999755859375,182.1999969482422,173.49728393554688,1019111
2019-05-07,182.33999633789062,184.17999267578125,178.47999572753906,179.47999572753906,170.90716552734375,1056058
2019-05-08,178.5800018310547,181.72000122070312,178.05999755859375,181.36000061035156,172.69741821289062,1152377
2019-05-09,179.3000030517578,179.3000030517578,173.47999572753906,174.05999755859375,165.74607849121094,1007910
2019-05-10,177.8000030517578,178.44000244140625,174.39999389648438,175.32000732421875,166.94590759277344,1069035
2019-05-13,176.5,176.5,170.36000061035156,171.0,162.83226013183594,1274673
2019-05-14,171.8000030517578,176.3000030517578,171.27999877929688,176.3000030517578,167.8791046142578,1203414
2019-05-15,177.55999755859375,179.24000549316406,174.0,179.24000549316406,170.67864990234375,1039398
2019-05-16,178.8000030517578,182.22000122070312,176.94000244140625,181.6199951171875,172.94500732421875,1106771
2019-05-17,180.8000030517578,183.1999969482422,180.05999755859375,182.82000732421875,174.08766174316406,1307978
2019-05-20,180.0,180.25999450683594,170.66000366210938,171.32000732421875,163.1370086669922,1966580
2019-05-21,172.75999450683594,175.10000610351562,172.0800018310547,173.74000549316406,165.44137573242188,1254844
2019-05-22,173.1199951171875,173.22000122070312,170.33999633789062,172.86000061035156,164.6033935546875,988981
2019-05-23,170.0,171.5,168.0,170.36000061035156,162.2228240966797,1284646
2019-05-24,171.44000244140625,172.8000030517578,169.66000366210938,170.39999389648438,162.26089477539062,746350
2019-05-27,171.8000030517578,173.39999389648438,171.33999633789062,172.86000061035156,164.6033935546875,373716
2019-05-28,172.82000732421875,173.83999633789062,170.86000061035156,172.16000366210938,163.9368133544922,3139168
2019-05-29,170.0,170.5,168.3800048828125,168.8000030517578,160.73733520507812,1199543
2019-05-30,169.5,171.86000061035156,169.0399932861328,170.97999572753906,162.813232421875,468679
2019-05-31,168.77999877929688,169.8800048828125,168.0,169.3000030517578,161.2134552001953,1054462
2019-06-03,167.4600067138672,169.39999389648438,166.33999633789062,169.39999389648438,161.30868530273438,1153255
2019-06-04,166.1999969482422,169.0800018310547,165.0399932861328,168.52000427246094,160.47071838378906,1347582
2019-06-05,169.9600067138672,170.74000549316406,167.82000732421875,169.0399932861328,160.96585083007812,868513
2019-06-06,168.83999633789062,171.47999572753906,168.27999877929688,169.89999389648438,161.78475952148438,784641
2019-06-07,170.72000122070312,175.0800018310547,170.6999969482422,173.8000030517578,165.49850463867188,1091591
2019-06-10,174.97999572753906,175.9600067138672,172.9600067138672,175.0,166.64122009277344,615326
2019-06-11,176.10000610351562,178.97999572753906,176.0800018310547,177.3800048828125,168.90756225585938,819605
2019-06-12,176.0,177.05999755859375,174.4199981689453,175.0,166.64122009277344,798669
2019-06-13,174.1999969482422,175.83999633789062,172.9600067138672,175.0,166.64122009277344,694552
2019-06-14,172.0,172.05999755859375,167.86000061035156,171.0399932861328,162.87030029296875,1191522
2019-06-17,172.3800048828125,172.3800048828125,170.3800048828125,170.39999389648438,162.26089477539062,620157
2019-06-18,168.83999633789062,174.39999389648438,166.32000732421875,173.63999938964844,165.34616088867188,1580000
2019-06-19,174.67999267578125,175.5,174.16000366210938,174.97999572753906,166.62213134765625,850495
2019-06-20,176.55999755859375,180.22000122070312,176.3800048828125,178.3800048828125,169.8597412109375,1175333
2019-06-21,178.13999938964844,178.94000244140625,176.82000732421875,178.6999969482422,170.16444396972656,1941551
2019-06-24,178.5,179.55999755859375,177.47999572753906,177.67999267578125,169.19317626953125,756462
2019-06-25,177.4199981689453,179.17999267578125,177.1199951171875,177.33999633789062,168.86940002441406,673322
2019-06-26,176.89999389648438,180.5,176.82000732421875,179.0,170.45013427734375,1044453
2019-06-27,180.39999389648438,181.3000030517578,178.60000610351562,179.6999969482422,171.11669921875,889217
2019-06-28,179.72000122070312,184.24000549316406,179.55999755859375,183.74000549316406,174.96372985839844,1071376
2019-07-01,189.10000610351562,191.0,188.66000366210938,189.36000061035156,180.31529235839844,1388671
2019-07-02,190.13999938964844,190.72000122070312,189.0800018310547,189.6999969482422,180.63902282714844,825679
2019-07-03,189.5,190.9600067138672,188.86000061035156,189.6999969482422,180.63902282714844,718808
2019-07-04,190.36000061035156,190.83999633789062,188.89999389648438,189.10000610351562,180.0677490234375,447156
2019-07-05,188.5,188.5800018310547,184.72000122070312,185.72000122070312,176.84913635253906,1024894
2019-07-08,184.9600067138672,186.89999389648438,184.1999969482422,185.82000732421875,176.94439697265625,641033
2019-07-09,185.82000732421875,186.3000030517578,182.74000549316406,183.9199981689453,175.13516235351562,821185
2019-07-10,183.83999633789062,186.10000610351562,183.36000061035156,184.47999572753906,175.6683807373047,719126
2019-07-11,185.75999450683594,186.44000244140625,184.3000030517578,185.05999755859375,176.22068786621094,919678
2019-07-12,185.36000061035156,186.13999938964844,184.24000549316406,184.60000610351562,175.7826385498047,676451
2019-07-15,184.6999969482422,185.9199981689453,183.4600067138672,183.86000061035156,175.07797241210938,739541
2019-07-16,183.74000549316406,184.4600067138672,182.13999938964844,184.4600067138672,175.64932250976562,789321
2019-07-17,185.0,195.47999572753906,185.0,194.0,184.733642578125,2057235
2019-07-18,193.25999450683594,200.60000610351562,193.16000366210938,199.5,189.97093200683594,1563460
2019-07-19,202.0,202.6999969482422,198.44000244140625,199.5,189.97093200683594,1286483
2019-07-22,200.10000610351562,202.4499969482422,198.66000366210938,202.1999969482422,192.54196166992188,1028201
2019-07-23,204.39999389648438,207.85000610351562,204.14999389648438,205.89999389648438,196.0652618408203,1192470
2019-07-24,206.5,209.89999389648438,205.5500030517578,209.4499969482422,199.4456787109375,974367
2019-07-25,209.89999389648438,211.5,206.0,207.6999969482422,197.779296875,1175874
2019-07-26,208.0,209.10000610351562,207.1999969482422,208.39999389648438,198.44586181640625,668132
2019-07-29,207.10000610351562,208.35000610351562,206.0500030517578,206.0500030517578,196.20809936523438,559960
2019-07-30,207.25,207.5500030517578,203.5500030517578,205.0,195.20826721191406,744680
2019-07-31,204.14999389648438,206.14999389648438,202.8000030517578,202.8000030517578,193.11334228515625,955308
2019-08-01,201.0,207.5500030517578,200.0,207.5500030517578,197.63645935058594,813091
2019-08-02,198.5,201.85000610351562,196.5399932861328,197.55999755859375,188.12362670898438,1815727
2019-08-05,194.02000427246094,194.5,190.4600067138672,190.83999633789062,181.72454833984375,1425420
2019-08-06,190.82000732421875,193.6999969482422,190.02000427246094,190.02000427246094,180.94378662109375,1035423
2019-08-07,192.8000030517578,194.9600067138672,189.0800018310547,190.60000610351562,181.49606323242188,1211026
2019-08-08,194.5399932861328,195.75999450683594,192.86000061035156,195.75999450683594,186.40956115722656,1075461
2019-08-09,195.0,196.32000732421875,190.27999877929688,191.55999755859375,182.4102325439453,990767
2019-08-12,192.5,194.82000732421875,190.9199981689453,192.0,182.8291778564453,741395
2019-08-13,191.39999389648438,197.4199981689453,188.33999633789062,195.5,186.16200256347656,1337295
2019-08-14,196.4199981689453,197.16000366210938,185.66000366210938,187.3000030517578,178.35366821289062,1333007
2019-08-15,189.27999877929688,190.24000549316406,185.0,188.05999755859375,179.07737731933594,1113231
2019-08-16,189.4600067138672,192.1199951171875,188.74000549316406,191.4199981689453,182.27688598632812,1111876
2019-08-19,193.97999572753906,195.83999633789062,193.17999267578125,195.0800018310547,185.76206970214844,800191
2019-08-20,194.89999389648438,196.1999969482422,193.24000549316406,194.25999450683594,184.98126220703125,654051
2019-08-21,193.97999572753906,197.66000366210938,193.82000732421875,196.0,186.63816833496094,689067
2019-08-22,195.4600067138672,196.66000366210938,192.82000732421875,193.67999267578125,184.42893981933594,721570
2019-08-23,195.4199981689453,196.27999877929688,190.16000366210938,190.16000366210938,181.07708740234375,895203
2019-08-26,189.1199951171875,193.32000732421875,188.89999389648438,192.4199981689453,183.2291259765625,638185
2019-08-27,192.10000610351562,194.3000030517578,190.6999969482422,193.4600067138672,184.21946716308594,897930
2019-08-28,192.55999755859375,194.10000610351562,191.0800018310547,194.10000610351562,184.82887268066406,784643
2019-08-29,194.0800018310547,200.3000030517578,193.97999572753906,199.4199981689453,189.89476013183594,871644
2019-08-30,200.5,202.89999389648438,200.4499969482422,202.25,192.58963012695312,898272
2019-09-02,202.5,203.75,200.0500030517578,200.6999969482422,191.1136474609375,520072
2019-09-03,199.86000061035156,202.39999389648438,199.3000030517578,201.25,191.6373748779297,902126
2019-09-04,203.4499969482422,205.25,202.8000030517578,204.6999969482422,194.922607421875,814316
2019-09-05,207.8000030517578,215.14999389648438,207.64999389648438,215.10000610351562,204.82582092285156,1523920
2019-09-06,214.25,217.3000030517578,214.14999389648438,217.3000030517578,206.92074584960938,954763
2019-09-09,217.25,219.14999389648438,215.60000610351562,219.14999389648438,208.682373046875,772800
2019-09-10,218.8000030517578,219.35000610351562,215.6999969482422,217.0500030517578,206.6826629638672,1229612
2019-09-11,218.35000610351562,221.0,217.9499969482422,221.0,210.44400024414062,813947
2019-09-12,222.5,224.89999389648438,221.39999389648438,223.8000030517578,213.1102752685547,1202812
2019-09-13,223.4499969482422,226.85000610351562,222.9499969482422,226.60000610351562,215.7765350341797,1125119
2019-09-16,224.0,225.39999389648438,222.14999389648438,223.85000610351562,213.1578826904297,826925
2019-09-17,223.85000610351562,224.10000610351562,221.9499969482422,223.3000030517578,212.63418579101562,728302
2019-09-18,223.5,227.35000610351562,223.1999969482422,226.0500030517578,215.25279235839844,919399
2019-09-19,225.35000610351562,228.0,224.75,228.0,217.10964965820312,938421
2019-09-20,227.64999389648438,228.64999389648438,225.25,226.0500030517578,215.25279235839844,2358083
2019-09-23,223.89999389648438,225.89999389648438,222.0,225.3000030517578,214.5386505126953,831618
2019-09-24,226.0,227.1999969482422,225.14999389648438,225.14999389648438,214.39578247070312,738318
2019-09-25,222.5,223.85000610351562,218.5,223.85000610351562,213.1578826904297,1007372
2019-09-26,225.0,228.35000610351562,224.85000610351562,226.39999389648438,215.58607482910156,965027
2019-09-27,223.0,226.9499969482422,222.60000610351562,225.4499969482422,214.68145751953125,819090
2019-09-30,224.35000610351562,227.25,223.39999389648438,227.25,216.39549255371094,902456
2019-10-01,229.4499969482422,231.89999389648438,224.89999389648438,224.9499969482422,214.2053680419922,1177986
2019-10-02,224.9499969482422,225.60000610351562,218.9499969482422,218.9499969482422,208.49191284179688,1164467
2019-10-03,219.6999969482422,221.89999389648438,217.0,220.60000610351562,210.06314086914062,848277
2019-10-04,221.8000030517578,223.6999969482422,220.64999389648438,223.39999389648438,212.72938537597656,846338
2019-10-07,223.0500030517578,226.35000610351562,222.10000610351562,226.0500030517578,215.25279235839844,819582
2019-10-08,227.4499969482422,227.9499969482422,220.0500030517578,221.0500030517578,210.4916534423828,912379
2019-10-09,221.5,224.8000030517578,220.10000610351562,224.64999389648438,213.919677734375,672520
2019-10-10,225.4499969482422,230.75,222.75,230.5500030517578,219.53787231445312,921951
2019-10-11,231.60000610351562,236.3000030517578,230.5,236.3000030517578,225.0132598876953,1119025
2019-10-14,236.1999969482422,236.89999389648438,233.1999969482422,236.10000610351562,224.82278442382812,982241
2019-10-15,240.1999969482422,243.35000610351562,238.85000610351562,243.1999969482422,231.58363342285156,1560445
2019-10-16,239.0,243.85000610351562,232.1999969482422,232.1999969482422,221.10903930664062,1859685
2019-10-17,231.6999969482422,235.14999389648438,227.4499969482422,229.0,218.06190490722656,1685033
2019-10-18,227.0,229.75,226.0500030517578,228.0,217.10964965820312,1321248
2019-10-21,228.9499969482422,233.4499969482422,227.8000030517578,232.9499969482422,221.82321166992188,880953
2019-10-22,234.14999389648438,235.85000610351562,230.89999389648438,231.8000030517578,220.72813415527344,919362
2019-10-23,227.25,230.8000030517578,226.85000610351562,230.0500030517578,219.06173706054688,1029415
2019-10-24,231.75,237.4499969482422,231.75,237.3000030517578,225.96546936035156,1026540
2019-10-25,238.5500030517578,240.5500030517578,235.85000610351562,237.85000610351562,226.48919677734375,783448
2019-10-28,237.60000610351562,242.0,236.35000610351562,240.75,229.2506866455078,769720
2019-10-29,241.0,242.8000030517578,238.35000610351562,239.5500030517578,228.10800170898438,834906
2019-10-30,238.0,240.5,234.89999389648438,237.5,226.1559295654297,701170
2019-10-31,238.1999969482422,239.6999969482422,234.9499969482422,235.0,223.77529907226562,1031054
2019-11-01,236.0,240.75,235.60000610351562,239.75,228.29844665527344,718188
2019-11-04,242.0,246.39999389648438,241.6999969482422,244.85000610351562,234.18045043945312,911531
2019-11-05,245.25,246.64999389648438,243.10000610351562,246.5,235.75852966308594,837228
2019-11-06,246.39999389648438,247.25,241.64999389648438,243.0500030517578,232.45887756347656,1335850
2019-11-07,244.35000610351562,246.5500030517578,242.5500030517578,243.4499969482422,232.84144592285156,890231
2019-11-08,242.1999969482422,242.25,239.60000610351562,242.0500030517578,231.50245666503906,926469
2019-11-11,241.64999389648438,243.5,240.35000610351562,241.85000610351562,231.3111572265625,702071
2019-11-12,242.0,244.4499969482422,242.0,243.60000610351562,232.98492431640625,645807
2019-11-13,243.0,244.39999389648438,241.89999389648438,244.39999389648438,233.75003051757812,737990
2019-11-14,244.4499969482422,246.14999389648438,243.85000610351562,243.89999389648438,233.2718505859375,755750
2019-11-15,245.39999389648438,249.3000030517578,244.85000610351562,249.0,238.1496124267578,898651
2019-11-18,248.60000610351562,249.3000030517578,245.60000610351562,248.3000030517578,237.4801025390625,609638
2019-11-19,248.0,249.5500030517578,244.0500030517578,244.9499969482422,234.2760467529297,863762
2019-11-20,243.75,246.39999389648438,242.14999389648438,244.64999389648438,233.98915100097656,645869
2019-11-21,241.0,244.6999969482422,240.5,242.8000030517578,232.2197723388672,925331
2019-11-22,242.5,244.6999969482422,242.1999969482422,243.10000610351562,232.5067138671875,790013
2019-11-25,243.0500030517578,246.0500030517578,243.0,245.6999969482422,234.99339294433594,780134
2019-11-26,245.8000030517578,248.64999389648438,245.4499969482422,246.5,235.75852966308594,863138
2019-11-27,248.10000610351562,248.9499969482422,245.39999389648438,246.1999969482422,235.47158813476562,522616
2019-11-28,245.0,245.9499969482422,244.0,245.9499969482422,235.23248291015625,325522
2019-11-29,244.89999389648438,249.60000610351562,244.10000610351562,247.0,236.23672485351562,849408
2019-12-02,247.3000030517578,248.85000610351562,238.14999389648438,238.64999389648438,228.25059509277344,1325848
2019-12-03,240.8000030517578,243.35000610351562,235.60000610351562,236.60000610351562,226.28994750976562,1243529
2019-12-04,238.0,243.6999969482422,237.6999969482422,242.75,232.1719207763672,885303
2019-12-05,243.9499969482422,246.6999969482422,243.14999389648438,244.35000610351562,233.70225524902344,723725
2019-12-06,246.89999389648438,254.75,246.64999389648438,252.60000610351562,241.59274291992188,1176142
2019-12-09,252.60000610351562,255.85000610351562,251.9499969482422,251.9499969482422,240.97103881835938,841116
2019-12-10,251.14999389648438,252.3000030517578,247.0,251.75,240.77976989746094,814684
2019-12-11,251.35000610351562,254.85000610351562,250.4499969482422,254.14999389648438,243.07516479492188,781585
2019-12-12,256.3999938964844,257.95001220703125,252.39999389648438,255.4499969482422,244.31854248046875,1164605
2019-12-13,261.5,262.25,257.25,259.8500061035156,248.52676391601562,1146454
2019-12-16,261.1499938964844,263.70001220703125,260.6000061035156,263.0,251.53956604003906,1064185
2019-12-17,263.8500061035156,266.6499938964844,262.75,263.0,251.53956604003906,1213993
2019-12-18,263.45001220703125,265.79998779296875,262.54998779296875,263.6000061035156,252.1133575439453,972427
2019-12-19,264.20001220703125,264.70001220703125,260.04998779296875,261.1000061035156,249.72235107421875,976098
2019-12-20,262.0,265.6000061035156,260.8999938964844,264.6000061035156,253.06980895996094,1762439
2019-12-23,265.1000061035156,267.79998779296875,264.6499938964844,266.3999938964844,254.79139709472656,645712
2019-12-24,266.75,266.75,264.04998779296875,264.8999938964844,253.35671997070312,205969
2019-12-27,266.3999938964844,267.25,265.04998779296875,266.8999938964844,255.26959228515625,495721
2019-12-30,266.20001220703125,266.8999938964844,262.1000061035156,262.8999938964844,251.44387817382812,469265
2019-12-31,262.5,264.79998779296875,261.6000061035156,263.70001220703125,252.20907592773438,200017
2020-01-02,265.0,271.3999938964844,264.79998779296875,269.3999938964844,257.6605529785156,775137
2020-01-03,267.75,269.0,265.1000061035156,267.95001220703125,256.27386474609375,823902
2020-01-06,264.0,264.0,259.1499938964844,263.1000061035156,251.6351776123047,1111607
2020-01-07,265.70001220703125,269.1499938964844,265.54998779296875,268.3999938964844,256.7042541503906,1125028
2020-01-08,268.54998779296875,271.8999938964844,267.6000061035156,270.70001220703125,258.9040222167969,1148323
2020-01-09,271.5,274.79998779296875,271.0,272.3999938964844,260.5298767089844,999941
2020-01-10,272.3999938964844,272.6000061035156,268.3999938964844,268.6000061035156,256.8954772949219,738176
2020-01-13,268.0,270.95001220703125,267.5,269.04998779296875,257.3258361816406,901659
2020-01-14,270.0,270.6000061035156,267.5,269.5,257.7563781738281,974145
2020-01-15,272.3999938964844,272.6499938964844,269.79998779296875,271.45001220703125,259.6213684082031,943936
2020-01-16,273.70001220703125,274.04998779296875,269.75,270.20001220703125,258.4258117675781,947863
2020-01-17,271.29998779296875,272.20001220703125,269.29998779296875,270.8999938964844,259.09521484375,951840
2020-01-20,272.25,272.79998779296875,270.6000061035156,270.6000061035156,258.80841064453125,525815
2020-01-21,270.0,271.5,266.6000061035156,271.25,259.4300537109375,796365
2020-01-22,266.0,273.75,262.54998779296875,270.20001220703125,258.4258117675781,1625431
2020-01-23,269.0,269.75,264.04998779296875,264.5,252.9741668701172,1363769
2020-01-24,267.5,271.04998779296875,267.1000061035156,270.6499938964844,258.85626220703125,1110922
2020-01-27,264.70001220703125,267.1499938964844,258.6499938964844,259.1000061035156,247.80953979492188,1538335
2020-01-28,261.6000061035156,263.3999938964844,258.1499938964844,261.75,250.34400939941406,1359303
2020-01-29,262.79998779296875,269.5,261.8999938964844,268.8999938964844,257.18243408203125,1304251
2020-01-30,265.6499938964844,267.54998779296875,263.3500061035156,265.0,253.45237731933594,1109626
2020-01-31,265.0,266.95001220703125,254.0,254.25,243.1708221435547,1554825
2020-02-03,255.3000030517578,260.29998779296875,254.4499969482422,260.0,248.6702117919922,1182289
2020-02-04,262.6000061035156,269.95001220703125,262.3500061035156,269.95001220703125,258.18670654296875,1302073
2020-02-05,269.29998779296875,280.0,269.04998779296875,276.3500061035156,264.30780029296875,1558323
2020-02-06,280.0,281.1000061035156,276.54998779296875,280.6499938964844,268.42041015625,1185742
2020-02-07,280.0,280.3999938964844,276.45001220703125,278.54998779296875,266.41192626953125,1029523
2020-02-10,277.04998779296875,281.0,276.5,281.0,268.75518798828125,752140
2020-02-11,285.0,289.54998779296875,283.75,288.45001220703125,275.8805847167969,1077284
2020-02-12,287.5,290.75,285.95001220703125,290.75,278.0802917480469,1110296
2020-02-13,289.45001220703125,292.54998779296875,285.75,292.29998779296875,279.562744140625,1125398
2020-02-14,292.0,294.1000061035156,291.0,292.95001220703125,280.1844177246094,942165
2020-02-17,293.3999938964844,294.3999938964844,285.20001220703125,288.45001220703125,275.8805847167969,1013259
2020-02-18,280.0,286.3999938964844,280.0,286.1499938964844,273.6807556152344,1276183
2020-02-19,288.3500061035156,292.8999938964844,287.54998779296875,292.8999938964844,280.13665771484375,1149699
2020-02-20,293.29998779296875,294.0,287.70001220703125,287.70001220703125,275.16326904296875,1042158
2020-02-21,287.95001220703125,291.1000061035156,280.6000061035156,285.0,272.5809631347656,1488253
2020-02-24,273.1000061035156,274.6499938964844,266.04998779296875,270.6499938964844,258.85626220703125,2110959
2020-02-25,273.0,274.6000061035156,265.20001220703125,266.3500061035156,254.74354553222656,1555531
2020-02-26,262.3500061035156,269.3500061035156,253.89999389648438,267.6000061035156,255.93910217285156,2084013
2020-02-27,261.0,263.1000061035156,250.75,255.85000610351562,244.7011260986328,2151552
2020-02-28,245.0,249.4499969482422,241.9499969482422,248.10000610351562,237.28878784179688,3267092
2020-03-02,256.1000061035156,258.25,242.60000610351562,250.25,239.34510803222656,2620489
2020-03-03,257.6499938964844,265.6000061035156,255.0,259.29998779296875,248.00079345703125,2608499
2020-03-04,259.79998779296875,266.1000061035156,257.75,263.75,252.2569122314453,1595852
2020-03-05,268.8999938964844,268.8999938964844,259.04998779296875,262.8999938964844,251.44387817382812,1741151
2020-03-06,254.0,256.3500061035156,249.25,251.3000030517578,240.349365234375,1920181
2020-03-09,233.0,241.89999389648438,225.0,236.1999969482422,225.90736389160156,3541445
2020-03-10,241.0,247.4499969482422,234.1999969482422,234.6999969482422,224.4727325439453,3002071
2020-03-11,239.10000610351562,243.5500030517578,236.3000030517578,238.0,227.62890625,2184807
2020-03-12,222.0,226.1999969482422,212.0500030517578,218.39999389648438,208.8830108642578,4158487
2020-03-13,225.0,235.5500030517578,210.5,216.10000610351562,206.68324279785156,3780161
2020-03-16,203.85000610351562,222.5,191.67999267578125,218.75,209.21775817871094,3075133
2020-03-17,228.0,228.14999389648438,205.0,211.9499969482422,202.71409606933594,2620398
2020-03-18,205.0,208.85000610351562,184.5399932861328,185.89999389648438,177.7991943359375,3758609
2020-03-19,185.89999389648438,201.0500030517578,177.52000427246094,201.0500030517578,192.2890625,2694325
2020-03-20,215.0,221.39999389648438,208.85000610351562,215.0,205.6311798095703,3393134
2020-03-23,200.8000030517578,216.25,195.36000061035156,213.5,204.19650268554688,2853264
2020-03-24,229.0,240.3000030517578,220.85000610351562,240.0,229.54180908203125,2297810
2020-03-25,250.35000610351562,254.0,231.64999389648438,244.89999389648438,234.228271484375,2202960
2020-03-26,238.3000030517578,249.0,232.0500030517578,249.0,238.1496124267578,1910264
2020-03-27,242.1999969482422,246.1999969482422,228.35000610351562,229.5,219.4993133544922,1980238
2020-03-30,231.10000610351562,244.75,229.60000610351562,244.75,234.0847930908203,1273225
2020-03-31,247.14999389648438,250.0,237.85000610351562,242.4499969482422,231.885009765625,1642173
2020-04-01,234.5500030517578,236.0,228.85000610351562,234.5,224.2814483642578,1525048
2020-04-02,232.5,233.60000610351562,222.60000610351562,229.5500030517578,219.54713439941406,1420543
2020-04-03,227.60000610351562,231.5,222.39999389648438,228.14999389648438,218.20816040039062,1301604
2020-04-06,236.0,246.9499969482422,235.1999969482422,245.39999389648438,234.70645141601562,1252365
2020-04-07,253.85000610351562,259.0,248.60000610351562,252.0500030517578,241.0667266845703,1614106
2020-04-08,253.0,258.0,250.35000610351562,258.0,246.7574005126953,1127787
2020-04-09,256.29998779296875,260.95001220703125,251.3000030517578,255.64999389648438,244.50982666015625,1406604
2020-04-14,260.0,268.8500061035156,256.45001220703125,263.25,251.7786407470703,1636230
2020-04-15,266.0,267.54998779296875,252.9499969482422,254.85000610351562,243.74468994140625,1573094
2020-04-16,266.0,269.6499938964844,263.29998779296875,267.54998779296875,255.8912353515625,1848533
2020-04-17,276.75,279.75,270.8500061035156,271.54998779296875,259.7169189453125,1753652
2020-04-20,272.29998779296875,273.04998779296875,263.79998779296875,273.04998779296875,261.1515808105469,1024080
2020-04-21,268.79998779296875,270.3500061035156,256.45001220703125,258.6000061035156,247.33128356933594,1259010
2020-04-22,262.0,269.6499938964844,261.04998779296875,268.20001220703125,256.5129699707031,1036747
2020-04-23,273.5,274.25,267.25,269.6499938964844,257.8997497558594,904543
2020-04-24,263.3500061035156,270.3999938964844,261.54998779296875,266.70001220703125,256.36181640625,957104
